idSeasonType,dateGame,timeEasternGame,idGame,yearSeason,slugTeamAway,slugTeamHome,slugGame,idStageGame,slugTeams,idGameStatus,hasExtendedStatus,isUnknownStartTime,datetimeGame,dateSlugGame,hasBuzzerBeater,urlNBAGameBook,quarterMaxPlayed,maxQuartersRegular,hasOvertime,countOTQuarters,isComplete,idTeamHome,nameTeamHome,scoreHome,isWinnerHome,isLoserHome,idTeamAway,nameTeamAway,scoreAway,isWinnerAway,isLoserAway,descriptionGame
0,2021-10-27,FALSE,22100058,2022,IND,TOR,0022100058,2,INDTOR,3,0,FALSE,2021-10-27T23:30:00Z,20211027,7:30 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612761,Toronto Raptors,118,2,3,1610612754,Indiana Pacers,100,1,4,NA
0,2021-10-27,FALSE,22100059,2022,ATL,NOP,0022100059,2,ATLNOP,3,0,FALSE,2021-10-27T23:30:00Z,20211027,7:30 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612740,New Orleans Pelicans,99,1,4,1610612737,Atlanta Hawks,102,3,1,NA
0,2021-10-27,FALSE,22100060,2022,MIN,MIL,0022100060,2,MINMIL,3,0,FALSE,2021-10-28T00:00:00Z,20211027,8:00 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612749,Milwaukee Bucks,108,3,2,1610612750,Minnesota Timberwolves,113,3,1,NA
0,2021-10-27,FALSE,22100061,2022,LAL,OKC,0022100061,2,LALOKC,3,0,FALSE,2021-10-28T00:00:00Z,20211027,8:00 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,123,1,4,1610612747,Los Angeles Lakers,115,2,3,NA
0,2021-10-27,FALSE,22100062,2022,SAC,PHX,0022100062,2,SACPHX,3,0,FALSE,2021-10-28T02:00:00Z,20211027,10:00 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612756,Phoenix Suns,107,1,3,1610612758,Sacramento Kings,110,2,2,NA
0,2021-10-27,FALSE,22100063,2022,MEM,POR,0022100063,2,MEMPOR,3,0,FALSE,2021-10-28T02:00:00Z,20211027,10:00 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612757,Portland Trail Blazers,116,2,2,1610612763,Memphis Grizzlies,96,2,2,NA
0,2021-10-27,FALSE,22100064,2022,CLE,LAC,0022100064,2,CLELAC,3,0,FALSE,2021-10-28T02:30:00Z,20211027,10:30 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612746,Los Angeles Clippers,79,1,3,1610612739,Cleveland Cavaliers,92,3,2,NA
0,2021-10-28,FALSE,22100065,2022,DET,PHI,0022100065,2,DETPHI,3,0,FALSE,2021-10-28T23:00:00Z,20211028,7:00 PM ET,https://data.nba.net/prod/v1/20211028/20211028_Book.pdf,4,4,FALSE,0,TRUE,1610612755,Philadelphia 76ers,110,3,2,1610612765,Detroit Pistons,102,0,4,NA
0,2021-10-28,FALSE,22100066,2022,ATL,WAS,0022100066,2,ATLWAS,3,0,FALSE,2021-10-28T23:00:00Z,20211028,7:00 PM ET,https://data.nba.net/prod/v1/20211028/20211028_Book.pdf,4,4,FALSE,0,TRUE,1610612764,Washington Wizards,122,4,1,1610612737,Atlanta Hawks,111,3,2,NA
0,2021-10-28,FALSE,22100067,2022,NYK,CHI,0022100067,2,NYKCHI,3,0,FALSE,2021-10-29T00:00:00Z,20211028,8:00 PM ET,https://data.nba.net/prod/v1/20211028/20211028_Book.pdf,4,4,FALSE,0,TRUE,1610612741,Chicago Bulls,103,4,1,1610612752,New York Knicks,104,4,1,NA
0,2021-10-28,FALSE,22100068,2022,UTA,HOU,0022100068,2,UTAHOU,3,0,FALSE,2021-10-29T00:00:00Z,20211028,8:00 PM ET,https://data.nba.net/prod/v1/20211028/20211028_Book.pdf,4,4,FALSE,0,TRUE,1610612745,Houston Rockets,91,1,4,1610612762,Utah Jazz,122,4,0,NA
0,2021-10-28,FALSE,22100069,2022,SAS,DAL,0022100069,2,SASDAL,3,0,FALSE,2021-10-29T00:30:00Z,20211028,8:30 PM ET,https://data.nba.net/prod/v1/20211028/20211028_Book.pdf,4,4,FALSE,0,TRUE,1610612742,Dallas Mavericks,104,3,1,1610612759,San Antonio Spurs,99,1,4,NA
0,2021-10-28,FALSE,22100070,2022,MEM,GSW,0022100070,2,MEMGSW,3,0,FALSE,2021-10-29T02:00:00Z,20211028,10:00 PM ET,https://data.nba.net/prod/v1/20211028/20211028_Book.pdf,5,4,TRUE,1,TRUE,1610612744,Golden State Warriors,101,4,1,1610612763,Memphis Grizzlies,104,3,2,NA
0,2021-10-29,FALSE,22100071,2022,ORL,TOR,0022100071,2,ORLTOR,3,0,FALSE,2021-10-29T23:00:00Z,20211029,7:00 PM ET,https://data.nba.net/prod/v1/20211029/20211029_Book.pdf,4,4,FALSE,0,TRUE,1610612761,Toronto Raptors,110,3,3,1610612753,Orlando Magic,109,1,5,NA
0,2021-10-29,FALSE,22100072,2022,IND,BKN,0022100072,2,INDBKN,3,0,FALSE,2021-10-29T23:30:00Z,20211029,7:30 PM ET,https://data.nba.net/prod/v1/20211029/20211029_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,105,3,3,1610612754,Indiana Pacers,98,1,5,NA
0,2021-10-29,FALSE,22100073,2022,CHA,MIA,0022100073,2,CHAMIA,3,0,FALSE,2021-10-29T23:30:00Z,20211029,7:30 PM ET,https://data.nba.net/prod/v1/20211029/20211029_Book.pdf,4,4,FALSE,0,TRUE,1610612748,Miami Heat,114,4,1,1610612766,Charlotte Hornets,99,4,2,NA
0,2021-10-29,FALSE,22100074,2022,SAC,NOP,0022100074,2,SACNOP,3,0,FALSE,2021-10-30T00:00:00Z,20211029,8:00 PM ET,https://data.nba.net/prod/v1/20211029/20211029_Book.pdf,4,4,FALSE,0,TRUE,1610612740,New Orleans Pelicans,109,1,5,1610612758,Sacramento Kings,113,3,2,NA
0,2021-10-29,FALSE,22100075,2022,DAL,DEN,0022100075,2,DALDEN,3,0,FALSE,2021-10-30T02:00:00Z,20211029,10:00 PM ET,https://data.nba.net/prod/v1/20211029/20211029_Book.pdf,4,4,FALSE,0,TRUE,1610612743,Denver Nuggets,106,3,2,1610612742,Dallas Mavericks,75,3,2,NA
